-38.03	Yaw : -3.82	Label : 3
Roll : -0.71	Pitch : -59.64	Yaw : 1.24	Label : 3
Roll : -0.75	Pitch : -59.77	Yaw : 1.35	Label : 3
Roll : -1.05	Pitch : -58.01	Yaw : 1.30	Label : 3
Roll : -1.28	Pitch : -57.89	Yaw : 1.48	Label : 3
Roll : -1.48	Pitch : -57.40	Yaw : 1.29	Label : 3
Roll : -1.27	Pitch : -57.47	Yaw : 1.40	Label : 3
Roll : -1.55	Pitch : -57.35	Yaw : 1.46	Label : 3
Roll : -1.56	Pitch : -57.01	Yaw : 1.55	Label : 3
Roll : -1.58	Pitch : -57.06	Yaw : 1.43	Label : 3
Roll : -1.39	Pitch : -56.35	Yaw : 1.25	Label : 3
Roll : -1.49	Pitch : -56.26	Yaw : 1.29	Label : 3
Roll : -1.19	Pitch : -55.61	Yaw : 1.11	Label : 3
Roll : -1.66	Pitch : -55.74	Yaw : 1.35	Label : 3
Roll : -1.66	Pitch : -54.91	Yaw : 1.33	Label : 3
Roll : -1.44	Pitch : -54.77	Yaw : 1.41	Label : 3
Roll : -1.63	Pitch : -54.50	Yaw : 1.25	Label : 3
Roll : -1.77	Pitch : -54.45	Yaw : 1.41	Label : 3
Roll : -1.90	Pitch : -54.63	Yaw : 1.30	Label : 3
Roll : -1.90	Pitch : -54.29	Yaw : 1.30	Label : 3
Roll : -2.10	Pitch : -54.23	Yaw : 1.17	Label : 3
Roll : -2.03	Pitch : -53.73	Yaw : 1.11	Label : 3
Roll : -2.03	Pitch : -53.58	Yaw : 1.02	Label : 3
Roll : -1.83	Pitch : -53.84	Yaw : 0.96	Label : 3
Roll : -2.03	Pitch : -53.26	Yaw : 0.90	Label : 3
Roll : -2.12	Pitch : -53.01	Yaw : 0.98	Label : 3
Roll : -2.07	Pitch : -52.96	Yaw : 0.81	Label : 3
Roll : -1.97	Pitch : -52.40	Yaw : 0.93	Label : 3
Roll : -2.34	Pitch : -52.60	Yaw : 1.07	Label : 3
Roll : -1.87	Pitch : -51.76	Yaw : 0.92	Label : 3
Roll : -2.51	Pitch : -52.51	Yaw : 1.10	Label : 3
Roll : -2.04	Pitch : -51.65	Yaw : 0.96	Label : 3
Roll : -2.28	Pitch : -52.05	Yaw : 1.13	Label : 3
Roll : -2.24	Pitch : -51.40	Yaw : 1.03	Label : 3
Roll : -2.47	Pitch : -51.54	Yaw : 1.13	Label : 3
Roll : -2.34	Pitch : -51.28	Yaw : 1.14	Label : 3
Roll : -2.69	Pitch : -51.42	Yaw : 1.16	Label : 3
Roll : -2.96	Pitch : -50.87	Yaw : 1.05	Label : 3
Roll : -3.77	Pitch : -51.00	Yaw : 0.87	Label : 3
Roll : -4.68	Pitch : -50.90	Yaw : 1.11	Label : 3
Roll : -5.65	Pitch : -51.01	Yaw : 1.31	Label : 3
Roll : -6.62	Pitch : -50.67	Yaw : 1.33	Label : 3
Roll : -8.24	Pitch : -51.32	Yaw : 1.64	Label : 3
Roll : -9.33	Pitch : -51.20	Yaw : 1.68	Label : 3
Roll : -10.68	Pitch : -51.92	Yaw : 2.20	Label : 3
Roll : -11.17	Pitch : -51.57	Yaw : 1.89	Label : 3
Roll : -12.94	Pitch : -52.34	Yaw : 2.31	Label : 3
Roll : -13.26	Pitch : -52.00	Yaw : 2.14	Label : 3
Roll : -13.72	Pitch : -52.19	Yaw : 2.22	Label : 3
Roll : -13.63	Pitch : -52.54	Yaw : 2.13	Label : 3
Roll : -14.28	Pitch : -52.55	Yaw : 2.20	Label : 3
Roll : -14.46	Pitch : -52.51	Yaw : 2.10	Label : 3
Roll : -14.92	Pitch : -52.47	Yaw : 1.80	Label : 3
Roll : -14.89	Pitch : -52.26	Yaw : 1.81	Label : 3
Roll : -15.55	Pitch : -52.89	Yaw : 1.59	Label : 3
Roll : -15.61	Pitch : -53.09	Yaw : 1.88	Label : 3
Roll : -16.12	Pitch : -53.11	Yaw : 1.92	Label : 3
Roll : -16.25	Pitch : -53.22	Yaw : 1.89	Label : 3
Roll : -16.73	Pitch : -53.09	Yaw : 1.88	Label : 3
Roll : -16.85	Pitch : -53.37	Yaw : 1.85	Label : 3
Roll : -16.96	Pitch : -53.40	Yaw : 1.68	Label : 3
Roll : -17.13	Pitch : -53.32	Yaw : 1.80	Label : 3
Roll : -17.74	Pitch : -54.09	Yaw : 1.70	Label : 3
Roll : -17.95	Pitch : -54.00	Yaw : 1.69	Label : 3
Roll : -18.75	Pitch : -54.05	Yaw : 1.63	Label : 3
Roll : -18.79	Pitch : -54.06	Yaw : 1.97	Label : 3
Roll : -19.14	Pitch : -54.18	Yaw : 1.71	Label : 3
Roll : -19.30	Pitch : -54.60	Yaw : 1.99	Label : 3
Roll : -19.53	Pitch : -54.11	Yaw : 1.54	Label : 3
Roll : -19.33	Pitch : -54.31	Yaw : 1.59	Label : 3
Roll : -20.01	Pitch : -54.38	Yaw : 1.28	Label : 3
Roll : -19.94	Pitch : -54.63	Yaw : 1.56	Label : 3
Roll : -19.87	Pitch : -54.48	Yaw : 1.45	Label : 3
Roll : -20.13	Pitch : -54.94	Yaw : 1.51	Label : 3
Roll : -20.61	Pitch : -55.25	Yaw : 1.40	Label : 3
Roll : -21.25	Pitch : -55.42	Yaw : 1.64	Label : 3
Roll : -21.55	Pitch : -56.00	Yaw : 1.51	Label : 3
Roll : -21.65	Pitch : -55.88	Yaw : 1.31	Label : 3
Roll : -21.60	Pitch : -55.99	Yaw : 1.18	Label : 3
Roll : -21.92	Pitch : -55.68	Yaw : 1.20	Label : 3
Roll : -22.12	Pitch : -56.60	Yaw : 1.47	Label : 3
Roll : -22.31	Pitch : -56.48	Yaw : 1.45	Label : 3
Roll : -22.65	Pitch : -56.84	Yaw : 1.57	Label : 3
Roll : -22.91	Pitch : -56.55	Yaw : 1.42	Label : 3
Roll : -22.26	Pitch : -56.29	Yaw : 0.94	Label : 3
Roll : -22.74	Pitch : -56.32	Yaw : 1.03	Label : 3
Roll : -22.54	Pitch : -56.66	Yaw : 0.83	Label : 3
Roll : -22.39	Pitch : -56.67	Yaw : 0.95	Label : 3
Roll : -22.54	Pitch : -56.95	Yaw : 0.93	Label : 3
Roll : -22.64	Pitch : -56.92	Yaw : 0.83	Label : 3
Roll : -22.49	Pitch : -56.89	Yaw : 0.71	Label : 3
Roll : -22.91	Pitch : -56.96	Yaw : 0.76	Label : 3
Roll : -23.64	Pitch : -57.08	Yaw : 0.68	Label : 3
Roll : -24.02	Pitch : -57.30	Yaw : 0.88	Label : 3
Roll : -24.59	Pitch : -56.98	Yaw : 0.99	Label : 3
Roll : -24.37	Pitch : -57.21	Yaw : 0.84	Label : 3
Roll : -24.13	Pitch : -57.27	Yaw : 0.75	Label : 3
Roll : -24.15	Pitch : -57.31	Yaw : 0.72	Label : 3
Roll : -24.28	Pitch : -57.15	Yaw : 0.92	Label : 3
Roll : -24.67	Pitch : -57.16	Yaw : 0.86	Label : 3
Roll : -24.11	Pitch : -57.38	Yaw : 1.10	Label : 3
Roll : -24.15	Pitch : -57.34	Yaw : 0.89	Label : 3
Roll : -24.17	Pitch : -57.18	Yaw : 1.00	Label : 3
Roll : -24.39	Pitch : -57.18	Yaw : 0.85	Label : 3
Roll : -24.01	Pitch : -57.29	Yaw : 0.92	Label : 3
Roll : -24.72	Pitch : -57.17	Yaw : 0.65	Label : 3
Roll : -23.91	Pitch : -57.68	Yaw : 0.61	Label : 3
Roll : -23.72	Pitch : -57.16	Yaw : 0.50	Label : 3
Roll : -23.64	Pitch : -57.25	Yaw : 0.53	Label : 3
Roll : -23.73	Pitch : -57.51	Yaw : 0.55	Label : 3
Roll : -23.77	Pitch : -57.66	Yaw : 0.37	Label : 3
Roll : -24.74	Pitch : -57.22	Yaw : 0.27	Label : 3
Roll : -25.10	Pitch : -57.65	Yaw : 0.19	Label : 3
Roll : -25.23	Pitch : -57.45	Yaw : -0.02	Label : 3
Roll : -25.33	Pitch : -57.97	Yaw : 0.05	Label : 3
Roll : -25.32	Pitch : -57.76	Yaw : -0.11	Label : 3
Roll : -25.40	Pitch : -57.91	Yaw : -0.14	Label : 3
Roll : -26.36	Pitch : -58.10	Yaw : -0.31	Label : 3
Roll : -26.75	Pitch : -58.13	Yaw : -0.25	Label : 3
Roll : -26.86	Pitch : -58.38	Yaw : -0.59	Label : 3
Roll : -27.19	Pitch : -58.16	Yaw : -0.50	Label : 3
Roll : -27.40	Pitch : -58.20	Yaw : -0.81	Label : 3
Roll : -27.69	Pitch : -57.65	Yaw : -0.77	Label : 3
Roll : -26.93	Pitch : -57.35	Yaw : -0.81	Label : 3
Roll : -27.04	Pitch : -57.05	Yaw : -0.92	Label : 3
Roll : -26.66	Pitch : -57.23	Yaw : -0.86	Label : 3
Roll : -26.82	Pitch : -57.36	Yaw : -1.03	Label : 3
Roll : -27.01	Pitch : -57.46	Yaw : -0.97	Label : 3
Roll : -27.03	Pitch : -57.80	Yaw : -1.22	Label : 3
Roll : -26.54	Pitch : -57.53	Yaw : -0.97	Label : 3
Roll : -26.21	Pitch : -57.46	Yaw : -1.14	Label : 3
Roll : -26.16	Pitch : -57.63	Yaw : -1.02	Label : 3
Roll : -25.94	Pitch : -57.95	Yaw : -0.98	Label : 3
Roll : -25.75	Pitch : -57.91	Yaw : -1.01	Label : 3
Roll : -25.57	Pitch : -57.41	Yaw : -0.88	Label : 3
Roll : -25.30	Pitch : -57.86	Yaw : -0.95	Label : 3
Roll : -25.17	Pitch : -57.66	Yaw : -0.93	Label : 3
Roll : -24.94	Pitch : -57.87	Yaw : -0.87	Label : 3
Roll : -24.88	Pitch : -57.66	Yaw : -0.99	Label : 3
Roll : -24.67	Pitch : -57.91	Yaw : -0.75	Label : 3
Roll : -24.12	Pitch : -57.86	Yaw : -0.65	Label : 3
Roll : -23.28	Pitch : -57.48	Yaw : -0.54	Label : 3
Roll : -23.32	Pitch : -58.03	Yaw : -0.43	Label : 3
Roll : -22.85	Pitch : -57.97	Yaw : 0.10	Label : 3
Roll : -22.03	Pitch : -57.59	Yaw : -0.22	Label : 3
Roll : -21.69	Pitch : -57.65	Yaw : -0.13	Label : 3
Roll : -21.37	Pitch : -57.15	Yaw : -0.17	Label : 3
Roll : -20.35	Pitch : -57.92	Yaw : 0.24	Label : 3
Roll : -19.39	Pitch : -57.77	Yaw : 0.09	Label : 3
Roll : -18.07	Pitch : -57.55	Yaw : 0.23	Label : 3
Roll : -17.88	Pitch : -57.20	Yaw : -0.06	Label : 3
Roll : -16.87	Pitch : -57.09	Yaw : 0.18	Label : 3
Roll : -16.71	Pitch : -56.66	Yaw : -0.06	Label : 3
Roll : -16.10	Pitch : -56.86	Yaw : 0.53	Label : 3
Roll : -15.84	Pitch : -56.83	Yaw : 0.16	Label : 3
Roll : -15.40	Pitch : -57.10	Yaw : 0.29	Label : 3
Roll : -15.58	Pitch : -56.74	Yaw : 0.04	Label : 3
Roll : -15.32	Pitch : -57.15	Yaw : 0.36	Label : 3
Roll : -15.08	Pitch : -57.08	Yaw : 0.13	Label : 3
Roll : -14.09	Pitch : -57.25	Yaw : 0.31	Label : 3
Roll : -13.75	Pitch : -57.07	Yaw : -0.08	Label : 3
Roll : -12.90	Pitch : -57.35	Yaw : 0.22	Label : 3
Roll : -12.36	Pitch : -57.12	Yaw : 0.02	Label : 3
Roll : -10.74	Pitch : -57.45	Yaw : 0.17	Label : 3
Roll : -10.13	Pitch : -57.23	Yaw : -0.07	Label : 3
Roll : -8.81	Pitch : -57.49	Yaw : -0.06	Label : 3
Roll : -7.49	Pitch : -57.62	Yaw : -0.19	Label : 3
Roll : -6.07	Pitch : -58.50	Yaw : 0.11	Label : 3
Roll : -4.07	Pitch : -58.45	Yaw : 0.11	Label : 3
Roll : -2.28	Pitch : -59.40	Yaw : 0.25	Label : 3
Roll : 1.04	Pitch : -59.96	Yaw : 0.56	Label : 3
Roll : 2.41	Pitch : -59.91	Yaw : 0.29	Label : 3
Roll : 5.77	Pitch : -60.31	Yaw : -0.05	Label : 3
Roll : 6.13	Pitch : -60.57	Yaw : -0.20	Label : 3
Roll : 7.45	Pitch : -60.23	Yaw : -0.18	Label : 3
Roll : 7.12	Pitch : -61.25	Yaw : -0.42	Label : 3
Roll : 7.25	Pitch : -60.94	Yaw : -0.57	Label : 3
Roll : 7.45	Pitch : -61.09	Yaw : -0.54	Label : 3
Roll : 7.69	Pitch : -60.05	Yaw : -0.55	Label : 3
Roll : 8.07	Pitch : -60.78	Yaw : -0.60	Label : 3
Roll : 8.90	Pitch : -60.42	Yaw : -0.56	Label : 3
Roll : 8.78	Pitch : -61.80	Yaw : -0.51	Label : 3
Roll : 9.61	Pitch : -61.49	Yaw : -0.78	Label : 3
Roll : 9.12	Pitch : -61.71	Yaw : -0.86	Label : 3
Roll : 9.64	Pitch : -62.05	Yaw : -0.99	Label : 3
Roll : 9.39	Pitch : -61.92	Yaw : -1.16	Label : 3
Roll : 9.96	Pitch : -61.89	Yaw : -1.15	Label : 3
Roll : 9.88	Pitch : -61.93	Yaw : -1.43	Label : 3
Roll : 10.72	Pitch : -61.66	Yaw : -1.75	Label : 3
Roll : 11.30	Pitch : -61.83	Yaw : -2.23	Label : 3
Roll : 12.51	Pitch : -61.73	Yaw : -2.49	Label : 3
Roll : 13.31	Pitch : -61.74	Yaw : -2.63	Label : 3
Roll : 13.74	Pitch : -62.12	Yaw : -2.43	Label : 3
Roll : 14.27	Pitch : -61.79	Yaw : -2.57	Label : 3
Roll : 14.96	Pitch : -61.90	Yaw : -2.72	Label : 3
Roll : 15.84	Pitch : -61.55	Yaw : -2.85	Label : 3
Roll : 15.93	Pitch : -61.56	Yaw : -2.73	Label : 3
Roll : 16.96	Pitch : -61.12	Yaw : -2.63	Label : 3
Roll : 16.66	Pitch : -61.34	Yaw : -2.47	Label : 3
Roll : 17.03	Pitch : -61.68	Yaw : -2.41	Label : 3
Roll : 17.31	Pitch : -61.25	Yaw : -2.43	Label : 3
Roll : 17.61	Pitch : -61.83	Yaw : -2.53	Label : 3
Roll : 18.33	Pitch : -61.41	Yaw : -2.62	Label : 3
Roll : 18.15	Pitch : -61.89	Yaw : -2.40	Label : 3
Roll : 18.33	Pitch : -61.70	Yaw : -2.48	Label : 3
Roll : 17.95	Pitch : -61.62	Yaw : -2.30	Label : 3
Roll : 18.41	Pitch : -61.64	Yaw : -2.36	Label : 3
Roll : 18.23	Pitch : -61.60	Yaw : -2.37	Label : 3
Roll : 18.78	Pitch : -61.53	Yaw : -2.51	Label : 3
Roll : 18.71	Pitch : -61.31	Yaw : -2.61	Label : 3
Roll : 18.84	Pitch : -61.74	Yaw : -2.48	Label : 3
Roll : 18.86	Pitch : -61.28	Yaw : -2.56	Label : 3
Roll : 18.50	Pitch : -61.76	Yaw : -2.48	Label : 3
Roll : 18.50	Pitch : -61.62	Yaw : -2.41	Label : 3
Roll : 18.27	Pitch : -61.28	Yaw : -2.42	Label : 3
Roll : 18.57	Pitch : -61.45	Yaw : -2.45	Label : 3
Roll : 18.23	Pitch : -61.66	Yaw : -2.45	Label : 3
Roll : 18.51	Pitch : -61.55	Yaw : -2.47	Label : 3
Roll : 18.15	Pitch : -61.67	Yaw : -2.42	Label : 3
Roll : 18.33	Pitch : -61.59	Yaw : -2.54	Label : 3
Roll : 18.41	Pitch : -61.55	Yaw : -2.61	Label : 3
Roll : 18.38	Pitch : -61.27	Yaw : -2.65	Label : 3
Roll : 18.57	Pitch : -61.37	Yaw : -2.57	Label : 3
Roll : 18.19	Pitch : -61.24	Yaw : -2.40	Label : 3
Roll : 18.37	Pitch : -61.26	Yaw : -2.46	Label : 3
Roll : 18.30	Pitch : -61.53	Yaw : -2.46	Label : 3
Roll : 18.76	Pitch : -61.30	Yaw : -2.69	Label : 3
Roll : 19.15	Pitch : -61.45	Yaw : -2.72	Label : 3
Roll : 19.36	Pitch : -61.35	Yaw : -2.85	Label : 3
Roll : 19.36	Pitch : -61.39	Yaw : -2.66	Label : 3
Roll : 19.08	Pitch : -61.41	Yaw : -2.71	Label : 3
Roll : 19.39	Pitch : -61.36	Yaw : -2.81	Label : 3
Roll : 19.46	Pitch : -61.05	Yaw : -3.09	Label : 3
Roll : 19.70	Pitch : -61.24	Yaw : -3.41	Label : 3
Roll : 19.98	Pitch : -61.14	Yaw : -3.61	Label : 3
Roll : 20.39	Pitch : -61.28	Yaw : -3.68	Label : 3
Roll : 20.75	Pitch : -61.19	Yaw : -3.86	Label : 3
Roll : 20.72	Pitch : -61.54	Yaw : -3.87	Label : 3
Roll : 20.99	Pitch : -61.28	Yaw : -4.00	Label : 3
Roll : 21.12	Pitch : -61.15	Yaw : -4.19	Label : 3
Roll : 21.58	Pitch : -60.93	Yaw : -4.19	Label : 3
Roll : 21.83	Pitch : -60.89	Yaw : -4.24	Label : 3
Roll : 21.39	Pitch : -61.43	Yaw : -4.04	Label : 3
Roll : 21.62	Pitch : -61.29	Yaw : -4.08	Label : 3
Roll : 21.69	Pitch : -61.27	Yaw : -4.26	Label : 3
Roll : 20.94	Pitch : -61.50	Yaw : -4.00	Label : 3
Roll : 21.10	Pitch : -61.03	Yaw : -3.96	Label : 3
Roll : 20.12	Pitch : -61.12	Yaw : -3.82	Label : 3
Roll : 19.11	Pitch : -61.62	Yaw : -3.67	Label : 3
Roll : 19.25	Pitch : -60.93	Yaw : -4.16	Label : 3
Roll : 18.62	Pitch : -60.72	Yaw : -4.10	Label : 3
Roll : 18.58	Pitch : -60.78	Yaw : -4.30	Label : 3
Roll : 17.87	Pitch : -60.63	Yaw : -4.02	Label : 3
Roll : 17.73	Pitch : -60.32	Yaw : -3.75	Label : 3
Roll : 17.19	Pitch : -60.18	Yaw : -3.61	Label : 3
Roll : 16.45	Pitch : -60.96	Yaw : -3.25	Label : 3
Roll : 15.48	Pitch : -60.92	Yaw : -2.98	Label : 3
Roll : 15.11	Pitch : -60.99	Yaw : -2.79	Label : 3
Roll : 14.44	Pitch : -61.23	Yaw : -2.66	Label : 3
Roll : 13.87	Pitch : -60.58	Yaw : -2.30	Label : 3
Roll : 12.02	Pitch : -61.67	Yaw : -1.79	Label : 3
Roll : 12.27	Pitch : -60.55	Yaw : -1.70	Label : 3
Roll : 11.65	Pitch : -61.37	Yaw : -1.42	Label : 3
Roll : 11.75	Pitch : -61.17	Yaw : -1.49	Label : 3
Roll : 11.72	Pitch : -61.17	Yaw : -1.28	Label : 3
Roll : 11.46	Pitch : -61.07	Yaw : -1.53	Label : 3
Roll : 10.86	Pitch : -61.65	Yaw : -1.32	Label : 3
Roll : 9.71	Pitch : -61.03	Yaw : -1.43	Label : 3
Roll : 8.18	Pitch : -61.41	Yaw : -1.32	Label : 3
Roll : 7.33	Pitch : -61.09	Yaw : -1.11	Label : 3
Roll : 5.54	Pitch : -61.78	Yaw : -1.16	Label : 3
Roll : 5.94	Pitch : -60.41	Yaw : -1.48	Label : 3
Roll : 4.66	Pitch : -61.21	Yaw : -1.14	Label : 3
Roll : 4.81	Pitch : -60.65	Yaw : -0.96	Label : 3
Roll : 4.17	Pitch : -60.84	Yaw : -0.75	Label : 3
Roll : 4.04	Pitch : -61.46	Yaw : -0.72	Label : 3
Roll : 3.81	Pitch : -60.93	Yaw : -0.73	Label : 3
Roll : 3.42	Pitch : -61.27	Yaw : -0.96	Label : 3
Roll : 3.37	Pitch : -60.85	Yaw : -1.12	Label : 3
Roll : 2.76	Pitch : -61.51	Yaw : -0.98	Label : 3
Roll : 1.94	Pitch : -59.95	Yaw : -1.08	Label : 3
Roll : 1.50	Pitch : -60.53	Yaw : -1.09	Label : 3
Roll : 1.65	Pitch : -58.85	Yaw : -1.12	Label : 3
Roll : 0.94	Pitch : -59.52	Yaw : -1.12	Label : 3
Roll : 1.55	Pitch : -57.59	Yaw : -1.47	Label : 3
Roll : 1.41	Pitch : -58.54	Yaw : -1.84	Label : 3
Roll : 1.87	Pitch : -56.58	Yaw : -1.91	Label : 3
Roll : 0.84	Pitch : -57.07	Yaw : -1.92	Label : 3
Roll : 1.26	Pitch : -55.95	Yaw : -2.01	Label : 3
Roll : 1.26	Pitch : -55.37	Yaw : -2.13	Label : 3
Roll : 1.77	Pitch : -54.75	Yaw : -2.32	Label : 3
Roll : 1.81	Pitch : -54.63	Yaw : -2.29	Label : 3
Roll : 1.59	Pitch : -53.96	Yaw : -2.50	Label : 3
Roll : 1.81	Pitch : -54.08	Yaw : -2.69	Label : 3
Roll : 1.59	Pitch : -53.13	Yaw : -3.05	Label : 3
Roll : 1.74	Pitch : -53.28	Yaw : -2.97	Label : 3
Roll : 0.81	Pitch : -52.35	Yaw : -3.01	Label : 3
Roll : 1.00	Pitch : -52.80	Yaw : -2.84	Label : 3
Roll : 0.84	Pitch : -51.64	Yaw : -3.22	Label : 3
Roll : 0.95	Pitch : -52.07	Yaw : -2.91	Label : 3
Roll : 0.60	Pitch : -51.29	Yaw : -2.95	Label : 3
Roll : 0.62	Pitch : -51.87	Yaw : -2.56	Label : 3
Roll : 0.13	Pitch : -50.91	Yaw : -2.54	Label : 3
Roll : 0.21	Pitch : -51.40	Yaw : -2.57	Label : 3
Roll : 0.09	Pitch : -50.24	Yaw : -2.78	Label : 3
Roll : 0.08	Pitch : -50.18	Yaw : -2.64	Label : 3
Roll : 0.02	Pitch : -49.06	Yaw : -2.80	Label : 3
Roll : -0.03	Pitch : -49.55	Yaw : -2.66	Label : 3
Roll : 0.24	Pitch : -48.22	Yaw : -2.89	Label : 3
Roll : -0.07	Pitch : -48.02	Yaw : -2.52	Label : 3
Roll : 0.22	Pitch : -47.19	Yaw : -2.86	Label : 3
Roll : 0.04	Pitch : -47.38	Yaw : -2.64	Label : 3
Roll : 0.46	Pitch : -46.42	Yaw : -3.01	Label : 3
Roll : 0.37	Pitch : -46.56	Yaw : -2.89	Label : 3
Roll : 0.62	Pitch : -46.05	Yaw : -3.19	Label : 3
Roll : 0.77	Pitch : -46.16	Yaw : -2.99	Label : 3
Roll : 0.88	Pitch : -45.54	Yaw : -3.14	Label : 3
Roll : 0.82	Pitch : -45.79	Yaw : -3.13	Label : 3
Roll : 1.16	Pitch : -45.40	Yaw : -3.17	Label : 3
Roll : 0.96	Pitch : -45.70	Yaw : -3.19	Label : 3
Roll : 1.17	Pitch : -45.23	Yaw : -3.36	Label : 3
Roll : 0.82	Pitch : -45.60	Yaw : -3.44	Label : 3
Roll : 1.20	Pitch : -44.79	Yaw : -3.69	Label : 3
Roll : 0.39	Pitch : -45.15	Yaw : -3.57	Label : 3
Roll : 0.16	Pitch : -44.98	Yaw : -3.40	Label : 3
Roll : -1.00	Pitch : -45.32	Yaw : -3.26	Label : 3
Roll : -1.75	Pitch : -45.39	Yaw : -3.06	Label : 3
Roll : -3.06	Pitch : -45.59	Yaw : -3.19	Label : 3
Roll : -3.62	Pitch : -45.60	Yaw : -3.16	Label : 3
Roll : -4.97	Pitch : -46.01	Yaw : -3.09	Label : 3
Roll : -5.52	Pitch : -45.90	Yaw : -2.65	Label : 3
Roll : -7.29	Pitch : -46.42	Yaw : -2.25	Label : 3
Roll : -8.50	Pitch : -46.60	Yaw : -2.17	Label : 3
Roll : -9.56	Pitch : -47.04	Yaw : -1.88	Label : 3
Roll : -9.60	Pitch : -46.29	Yaw : -2.24	Label : 3
Roll : -10.35	Pitch : -46.82	Yaw : -2.31	Label : 3
Roll : -10.40	Pitch : -46.07	Yaw : -2.59	Label : 3
Roll : -11.26	Pitch : -46.50	Yaw : -2.42	Label : 3
Roll : -11.53	Pitch : -46.36	Yaw : -2.54	Label : 3
Roll : -12.03	Pitch : -46.37	Yaw : -2.56	Label : 3
Roll : -12.02	Pitch : -46.31	Yaw : -2.67	Label : 3
Roll : -12.92	Pitch : -46.20	Yaw : -2.93	Label : 3
Roll : -12.55	Pitch : -46.25	Yaw : -2.84	Label : 3
Roll : -14.41	Pitch : -46.91	Yaw : -2.68	Label : 3
Roll : -14.54	Pitch : -47.50	Yaw : -2.43	Label : 3
Roll : -16.04	Pitch : -47.93	Yaw : -2.25	Label : 3
Roll : -16.26	Pitch : -48.42	Yaw : -2.12	Label : 3
Roll : -16.25	Pitch : -47.61	Yaw : -2.53	Label : 3
Roll : -15.97	Pitch : -47.68	Yaw : -2.69	Label : 3
Roll : -16.82	Pitch : -47.76	Yaw : -2.98	Label : 3
Roll : -16.27	Pitch : -48.68	Yaw : -2.65	Label : 3
Roll : -16.33	Pitch : -48.67	Yaw : -2.71	Label : 3
Roll : -16.50	Pitch : -49.86	Yaw : -2.31	Label : 3
Roll : -17.00	Pitch : -49.63	Yaw : -2.43	Label : 3
Roll : -17.17	Pitch : -49.94	Yaw : -2.25	Label : 3
Roll : -17.24	Pitch : -49.60	Yaw : -2.46	Label : 3
Roll : -17.66	Pitch : -49.88	Yaw : -2.63	Label : 3
Roll : -18.27	Pitch : -50.32	Yaw : -2.67	Label : 3
Roll : -18.80	Pitch : -50.71	Yaw : -2.33	Label : 3
Roll : -19.11	Pitch : -50.61	Yaw : -2.58	Label : 3
Roll : -19.80	Pitch : -50.90	Yaw : -2.55	Label : 3
Roll : -19.55	Pitch : -50.66	Yaw : -2.92	Label : 3
Roll : -19.99	Pitch : -50.75	Yaw : -2.82	Label : 3
Roll : -20.39	Pitch : -51.03	Yaw : -2.84	Label : 3
Roll : -20.84	Pitch : -51.19	Yaw : -2.95	Label : 3
Roll : -21.06	Pitch : -51.33	Yaw : -3.08	Label : 3
Roll : -22.00	Pitch : -51.06	Yaw : -3.60	Label : 3
Roll : -22.38	Pitch : -51.36	Yaw : -4.18	Label : 3
Roll : -22.12	Pitch : -51.34	Yaw : -4.15	Label : 3
Roll : -22.37	Pitch : -51.35	Yaw : -4.44	Label : 3
Roll : -22.55	Pitch : -51.59	Yaw : -4.27	Label : 3
Roll : -23.14	Pitch : -51.70	Yaw : -4.40	Label : 3
Roll : -22.98	Pitch : -52.05	Yaw : -4.67	Label : 3
Roll : -23.57	Pitch : -52.42	Yaw : -4.53	Label : 3
Roll : -23.50	Pitch : -52.54	Yaw : -4.45	Label : 3
Roll : -23.86	Pitch : -52.63	Yaw : -4.53	Label : 3
Roll : -23.65	Pitch : -52.74	Yaw : -4.54	Label : 3
Roll : -23.99	Pitch : -52.93	Yaw : -4.81	Label : 3
Roll : -24.91	Pitch : -53.18	Yaw : -4.87	Label : 3
Roll : -24.76	Pitch : -53.72	Yaw : -5.17	Label : 3
Roll : -24.70	Pitch : -53.38	Yaw : -5.08	Label : 3
Roll : -24.19	Pitch : -53.58	Yaw : -5.25	Label : 3
Roll : -24.84	Pitch : -53.59	Yaw : -5.38	Label : 3
Roll : -24.23	Pitch : -54.05	Yaw : -5.34	Label : 3
Roll : -24.61	Pitch : -54.09	Yaw : -5.41	Label : 3
Roll : -24.10	Pitch : -54.32	Yaw : -5.17	Label : 3
Roll : -24.50	Pitch : -53.97	Yaw : -5.49	Label : 3
Roll : -23.82	Pitch : -54.30	Yaw : -5.26	Label : 3
Roll : -23.94	Pitch : -54.03	Yaw : -5.56	Label : 3
Roll : -24.06	Pitch : -54.19	Yaw : -5.44	Label : 3
Roll : -23.97	Pitch : -54.05	Yaw : -5.59	Label : 3
Roll : -24.22	Pitch : -53.73	Yaw : -5.50	Label : 3
Roll : -24.06	Pitch : -53.76	Yaw : -5.83	Label : 3
Roll : -23.89	Pitch : -53.37	Yaw : -5.86	Label : 3
Roll : -24.56	Pitch : -53.33	Yaw : -6.22	Label : 3
Roll : -24.43	Pitch : -53.66	Yaw : -5.81	Label : 3
Roll : -24.89	Pitch : -53.61	Yaw : -6.00	Label : 3
Roll : -25.05	Pitch : -54.07	Yaw : -5.68	Label : 3
Roll : -25.64	Pitch : -53.79	Yaw : -6.08	Label : 3
Roll : -25.88	Pitch : -54.17	Yaw : -5.92	Label : 3
